﻿Tirana,Münster,28/11/18,2805.0
﻿Tirana,Münster,8/12/18,2249.0
﻿Tirana,Nürnberg,10/10/18,1524.0
﻿Tirana,Nürnberg,11/10/18,1862.0
﻿Tirana,Nürnberg,14/10/18,1662.0
﻿Tirana,Nürnberg,15/10/18,1940.0
﻿Tirana,Nürnberg,16/10/18,1876.0
﻿Tirana,Nürnberg,28/10/18,1580.0
﻿Tirana,Nürnberg,29/10/18,1632.0
﻿Tirana,Nürnberg,12/11/18,1719.0
﻿Tirana,Nürnberg,13/11/18,1826.0
﻿Tirana,Nürnberg,14/11/18,2142.0
﻿Tirana,Nürnberg,18/11/18,1914.0
﻿Tirana,Nürnberg,19/11/18,1896.0
﻿Tirana,Nürnberg,21/11/18,1751.0
﻿Tirana,Nürnberg,22/11/18,1789.0
﻿Tirana,Nürnberg,27/11/18,2155.0
﻿Tirana,Nürnberg,28/11/18,2060.0
﻿Tirana,Nürnberg,29/11/18,2134.0
﻿Tirana,Nürnberg,1/12/18,1693.0
﻿Tirana,Nürnberg,7/12/18,2036.0
﻿Tirana,Heraklion,10/10/18,4343.0
﻿Tirana,Heraklion,18/10/18,4401.0
﻿Tirana,Heraklion,21/10/18,4356.0
﻿Tirana,Heraklion,22/10/18,4737.0
﻿Tirana,Heraklion,24/10/18,4997.0
﻿Tirana,Heraklion,3/11/18,4135.0
﻿Tirana,Heraklion,7/11/18,3696.0
﻿Tirana,Heraklion,8/11/18,5224.0
﻿Tirana,Heraklion,9/11/18,4599.0
﻿Tirana,Heraklion,10/11/18,4104.0
﻿Tirana,Heraklion,12/11/18,4217.0
﻿Tirana,Heraklion,15/11/18,3732.0
﻿Tirana,Heraklion,27/11/18,4701.0
﻿Tirana,Heraklion,28/11/18,4865.0
﻿Tirana,Heraklion,29/11/18,5260.0
﻿Tirana,Heraklion,6/12/18,5013.0
﻿Tirana,Heraklion,8/12/18,3162.0
﻿Tirana,Ancona,16/10/18,5454.0
﻿Tirana,Ancona,25/10/18,7316.0
﻿Tirana,Ancona,26/10/18,6511.0
﻿Tirana,Ancona,2/11/18,5241.0
﻿Tirana,Ancona,19/11/18,7260.0
﻿Tirana,Ancona,20/11/18,6905.0
﻿Tirana,Ancona,21/11/18,6393.0
﻿Tirana,Ancona,22/11/18,5904.0
﻿Tirana,Ancona,23/11/18,7025.0
﻿Tirana,Ancona,2/12/18,5967.0
﻿Tirana,Bologna,16/10/18,4623.0
﻿Tirana,Bologna,18/10/18,3985.0
﻿Tirana,Bologna,20/10/18,5627.0
﻿Tirana,Bologna,21/10/18,4589.0
﻿Tirana,Bologna,28/10/18,4562.0
﻿Tirana,Bologna,29/10/18,6046.0
﻿Tirana,Bologna,30/10/18,5079.0
﻿Tirana,Bologna,5/11/18,6433.0
﻿Tirana,Bologna,10/11/18,6429.0
﻿Tirana,Bologna,14/11/18,4449.0
﻿Tirana,Bologna,15/11/18,6172.0
﻿Tirana,Bologna,16/11/18,5205.0
﻿Tirana,Bologna,19/11/18,5607.0
﻿Tirana,Bologna,21/11/18,5423.0
﻿Tirana,Bologna,23/11/18,6037.0
﻿Tirana,Bologna,26/11/18,5084.0
﻿Tirana,Bologna,28/11/18,5929.0
﻿Tirana,Bologna,6/12/18,4484.0
﻿Tirana,Catania,23/10/18,3014.0
﻿Tirana,Catania,24/10/18,3171.0
﻿Tirana,Catania,25/10/18,3256.0
﻿Tirana,Catania,30/10/18,4289.0
﻿Tirana,Catania,4/11/18,3071.0
﻿Tirana,Catania,7/11/18,4336.0
﻿Tirana,Catania,9/11/18,4106.0
﻿Tirana,Catania,30/11/18,4203.0
﻿Tirana,Catania,5/12/18,3907.0
﻿Tirana,Catania,6/12/18,3125.0
﻿Tirana,Catania,8/12/18,2822.0
﻿Tirana,Florence,12/10/18,6877.0
﻿Tirana,Florence,13/10/18,7314.0
﻿Tirana,Florence,15/10/18,6965.0
﻿Tirana,Florence,16/10/18,6133.0
﻿Tirana,Florence,22/10/18,4561.0
﻿Tirana,Florence,24/10/18,5598.0
﻿Tirana,Florence,31/10/18,5272.0
﻿Tirana,Florence,4/11/18,6835.0
﻿Tirana,Florence,6/11/18,4250.0
﻿Tirana,Florence,10/11/18,7422.0
﻿Tirana,Florence,15/11/18,5071.0
﻿Tirana,Florence,16/11/18,6584.0
﻿Tirana,Florence,17/11/18,5106.0
﻿Tirana,Florence,30/11/18,6718.0
﻿Tirana,Florence,1/12/18,7406.0
﻿Tirana,Genoa,10/10/18,7522.0
﻿Tirana,Genoa,19/10/18,7723.0
﻿Tirana,Genoa,23/10/18,7241.0
﻿Tirana,Genoa,27/10/18,6938.0
﻿Tirana,Genoa,3/11/18,6594.0
﻿Tirana,Genoa,14/11/18,7568.0
﻿Tirana,Genoa,17/11/18,6280.0
﻿Tirana,Genoa,18/11/18,6606.0
﻿Tirana,Genoa,23/11/18,4217.0
﻿Tirana,Genoa,26/11/18,7713.0
﻿Tirana,Palermo,10/10/18,4642.0
﻿Tirana,Palermo,11/10/18,4555.0
﻿Tirana,Palermo,13/10/18,4008.0
﻿Tirana,Palermo,15/10/18,3735.0
﻿Tirana,Palermo,19/10/18,4776.0
﻿Tirana,Palermo,25/10/18,4835.0
﻿Tirana,Palermo,28/10/18,4892.0
﻿Tirana,Palermo,29/10/18,4826.0
﻿Tirana,Palermo,31/10/18,4240.0
﻿Tirana,Palermo,3/11/18,4939.0
﻿Tirana,Palermo,6/11/18,4734.0
﻿Tirana,Palermo,25/11/18,3905.0
﻿Tirana,Kaunas,10/10/18,2904.0
﻿Tirana,Kaunas,15/10/18,3241.0
﻿Tirana,Kaunas,26/10/18,2686.0
﻿Tirana,Kaunas,27/11/18,3021.0
﻿Tirana,Kaunas,3/12/18,2993.0
﻿Tirana,Skopje,10/10/18,3940.0
﻿Tirana,Skopje,16/10/18,3923.0
﻿Tirana,Skopje,19/10/18,6093.0
﻿Tirana,Skopje,27/10/18,5767.0
﻿Tirana,Skopje,29/10/18,5053.0
﻿Tirana,Skopje,3/11/18,6126.0
﻿Tirana,Skopje,4/11/18,4856.0
﻿Tirana,Skopje,6/11/18,5751.0
﻿Tirana,Skopje,11/11/18,4524.0
﻿Tirana,Skopje,12/11/18,3864.0
﻿Tirana,Skopje,20/11/18,4881.0
﻿Tirana,Skopje,23/11/18,5732.0
﻿Tirana,Skopje,25/11/18,4923.0
﻿Tirana,Skopje,2/12/18,4676.0
﻿Tirana,Skopje,7/12/18,5337.0
﻿Tirana,Rotterdam,12/10/18,4924.0
﻿Tirana,Rotterdam,21/10/18,4790.0
﻿Tirana,Rotterdam,22/10/18,4317.0
﻿Tirana,Rotterdam,29/10/18,4202.0
﻿Tirana,Rotterdam,3/11/18,4080.0
﻿Tirana,Rotterdam,16/11/18,4926.0
﻿Tirana,Rotterdam,19/11/18,3562.0
﻿Tirana,Rotterdam,21/11/18,3608.0
﻿Tirana,Rotterdam,28/11/18,4094.0
﻿Tirana,Rotterdam,4/12/18,4077.0
﻿Tirana,Rotterdam,7/12/18,4493.0
﻿Tirana,Rotterdam,8/12/18,3533.0
﻿Tirana,Haugesund,12/10/18,4782.0
﻿Tirana,Haugesund,15/10/18,3689.0
﻿Tirana,Haugesund,16/10/18,5006.0
﻿Tirana,Haugesund,17/10/18,4889.0
﻿Tirana,Haugesund,19/10/18,3059.0
﻿Tirana,Haugesund,21/10/18,4669.0
﻿Tirana,Haugesund,23/10/18,4547.0
﻿Tirana,Haugesund,24/10/18,3635.0
﻿Tirana,Haugesund,29/10/18,5498.0
﻿Tirana,Haugesund,3/11/18,5638.0
﻿Tirana,Haugesund,8/11/18,5620.0
﻿Tirana,Haugesund,10/11/18,4913.0
﻿Tirana,Haugesund,12/11/18,5347.0
﻿Tirana,Haugesund,13/11/18,5673.0
﻿Tirana,Haugesund,20/11/18,4975.0
﻿Tirana,Haugesund,23/11/18,3689.0
﻿Tirana,Haugesund,24/11/18,5894.0
﻿Tirana,Haugesund,27/11/18,5948.0
﻿Tirana,Haugesund,28/11/18,4211.0
﻿Tirana,Haugesund,30/11/18,4460.0
﻿Tirana,Haugesund,3/12/18,5486.0
﻿Tirana,Tromsø,20/10/18,6873.0
﻿Tirana,Tromsø,21/10/18,7173.0
﻿Tirana,Tromsø,24/10/18,7283.0
﻿Tirana,Tromsø,27/10/18,7839.0
﻿Tirana,Tromsø,28/10/18,7431.0
﻿Tirana,Tromsø,29/10/18,7837.0
﻿Tirana,Tromsø,31/10/18,6058.0
﻿Tirana,Tromsø,5/11/18,5461.0
﻿Tirana,Tromsø,12/11/18,7163.0
﻿Tirana,Tromsø,13/11/18,4258.0
﻿Tirana,Tromsø,18/11/18,7183.0
﻿Tirana,Tromsø,24/11/18,6593.0
﻿Tirana,Tromsø,29/11/18,4971.0
﻿Tirana,Tromsø,4/12/18,7844.0
﻿Tirana,Tromsø,5/12/18,6622.0
﻿Tirana,Tromsø,6/12/18,6840.0
﻿Tirana,Tromsø,8/12/18,4592.0
﻿Tirana,Gdansk,16/10/18,4812.0
﻿Tirana,Gdansk,17/10/18,4704.0
﻿Tirana,Gdansk,18/10/18,4321.0
﻿Tirana,Gdansk,29/10/18,2791.0
﻿Tirana,Gdansk,1/11/18,4720.0
﻿Tirana,Gdansk,6/11/18,4256.0
﻿Tirana,Gdansk,7/11/18,3907.0
﻿Tirana,Gdansk,12/11/18,4796.0
﻿Tirana,Gdansk,15/11/18,2921.0
﻿Tirana,Gdansk,17/11/18,3649.0
﻿Tirana,Gdansk,20/11/18,3757.0
﻿Tirana,Gdansk,21/11/18,4565.0
﻿Tirana,Gdansk,23/11/18,3007.0
﻿Tirana,Gdansk,30/11/18,4765.0
﻿Tirana,Gdansk,4/12/18,3889.0
﻿Tirana,Gdansk,5/12/18,4163.0
﻿Tirana,Gdansk,6/12/18,4674.0
﻿Tirana,Gdansk,8/12/18,4619.0
﻿Tirana,Lisbon,13/10/18,5065.0
﻿Tirana,Lisbon,18/10/18,5577.0
﻿Tirana,Lisbon,22/10/18,5380.0
﻿Tirana,Lisbon,23/10/18,4639.0
﻿Tirana,Lisbon,25/10/18,4748.0
﻿Tirana,Lisbon,28/10/18,4947.0
﻿Tirana,Lisbon,29/10/18,4452.0
﻿Tirana,Lisbon,2/11/18,5798.0
﻿Tirana,Lisbon,6/11/18,5285.0
﻿Tirana,Lisbon,8/11/18,5873.0
﻿Tirana,Lisbon,15/11/18,3849.0
﻿Tirana,Lisbon,25/11/18,5281.0
﻿Tirana,Lisbon,27/11/18,5877.0
﻿Tirana,Lisbon,2/12/18,4476.0
﻿Tirana,Lisbon,4/12/18,5298.0
﻿Tirana,Lisbon,5/12/18,5067.0
﻿Tirana,Lisbon,6/12/18,5489.0
﻿Tirana,Cluj-Napoca,13/10/18,3482.0
﻿Tirana,Cluj-Napoca,15/10/18,3358.0
﻿Tirana,Cluj-Napoca,25/10/18,2852.0
﻿Tirana,Cluj-Napoca,27/10/18,2743.0
﻿Tirana,Cluj-Napoca,30/10/18,2469.0
﻿Tirana,Cluj-Napoca,8/11/18,3453.0
﻿Tirana,Cluj-Napoca,15/11/18,3112.0
﻿Tirana,Cluj-Napoca,20/11/18,2644.0
﻿Tirana,Cluj-Napoca,28/11/18,3294.0
﻿Tirana,Cluj-Napoca,2/12/18,2636.0
﻿Tirana,Cluj-Napoca,4/12/18,3214.0
﻿Tirana,Cluj-Napoca,6/12/18,3473.0
﻿Tirana,Iasi,12/10/18,2748.0
﻿Tirana,Iasi,15/10/18,2803.0
﻿Tirana,Iasi,16/10/18,2873.0
﻿Tirana,Iasi,27/10/18,2708.0
﻿Tirana,Iasi,28/10/18,2846.0
﻿Tirana,Iasi,5/11/18,2504.0
﻿Tirana,Iasi,12/11/18,2360.0
﻿Tirana,Iasi,15/11/18,2820.0
﻿Tirana,Iasi,18/11/18,2838.0
﻿Tirana,Iasi,1/12/18,2455.0
﻿Tirana,Iasi,4/12/18,2773.0
﻿Tirana,Belgrade,12/10/18,2178.0
﻿Tirana,Belgrade,14/10/18,1858.0
﻿Tirana,Belgrade,19/10/18,2155.0
﻿Tirana,Belgrade,22/10/18,1929.0
﻿Tirana,Belgrade,25/10/18,2240.0
﻿Tirana,Belgrade,29/10/18,2002.0
﻿Tirana,Belgrade,30/10/18,1497.0
﻿Tirana,Belgrade,31/10/18,1732.0
﻿Tirana,Belgrade,1/11/18,1911.0
﻿Tirana,Belgrade,6/11/18,1682.0
﻿Tirana,Belgrade,12/11/18,1495.0
﻿Tirana,Belgrade,13/11/18,2102.0
﻿Tirana,Belgrade,21/11/18,1607.0
﻿Tirana,Belgrade,22/11/18,2060.0
﻿Tirana,Belgrade,23/11/18,1717.0
﻿Tirana,Belgrade,26/11/18,1827.0
﻿Tirana,Belgrade,30/11/18,2047.0
﻿Tirana,Belgrade,8/12/18,2124.0
﻿Tirana,Ljubljana,19/10/18,6159.0
﻿Tirana,Ljubljana,1/11/18,5234.0
﻿Tirana,Ljubljana,5/11/18,4171.0
﻿Tirana,Ljubljana,8/11/18,6056.0
﻿Tirana,Ljubljana,11/11/18,4735.0
﻿Tirana,Ljubljana,12/11/18,5010.0
﻿Tirana,Ljubljana,15/11/18,4710.0
﻿Tirana,Ljubljana,16/11/18,4210.0
﻿Tirana,Ljubljana,26/11/18,4936.0
﻿Tirana,Ljubljana,28/11/18,6078.0
﻿Tirana,Ljubljana,2/12/18,5823.0
﻿Tirana,Girona,10/10/18,3335.0
﻿Tirana,Girona,12/10/18,2672.0
﻿Tirana,Girona,25/10/18,2782.0
﻿Tirana,Girona,27/10/18,3033.0
﻿Tirana,Girona,28/10/18,2533.0
﻿Tirana,Girona,3/11/18,2220.0
﻿Tirana,Girona,12/11/18,3676.0
﻿Tirana,Girona,13/11/18,2348.0
﻿Tirana,Girona,21/11/18,3582.0
﻿Tirana,Girona,26/11/18,2770.0
﻿Tirana,Girona,3/12/18,3461.0
﻿Tirana,Madrid,11/10/18,5661.0
﻿Tirana,Madrid,13/10/18,4418.0
﻿Tirana,Madrid,15/10/18,5630.0
﻿Tirana,Madrid,22/10/18,4792.0
﻿Tirana,Madrid,29/10/18,4177.0
﻿Tirana,Madrid,30/10/18,5481.0
﻿Tirana,Madrid,7/11/18,3292.0
﻿Tirana,Madrid,9/11/18,5289.0
﻿Tirana,Madrid,11/11/18,3832.0
﻿Tirana,Madrid,13/11/18,4967.0
﻿Tirana,Madrid,16/11/18,5862.0
﻿Tirana,Madrid,17/11/18,3735.0
﻿Tirana,Madrid,22/11/18,5640.0
﻿Tirana,Madrid,25/11/18,4606.0
﻿Tirana,Madrid,27/11/18,5214.0
﻿Tirana,Madrid,1/12/18,5180.0
﻿Tirana,Madrid,4/12/18,5834.0
﻿Tirana,Zaragoza,17/10/18,2836.0
﻿Tirana,Zaragoza,22/10/18,1586.0
﻿Tirana,Zaragoza,24/10/18,2459.0
﻿Tirana,Zaragoza,30/10/18,2519.0
﻿Tirana,Zaragoza,3/11/18,2693.0
﻿Tirana,Zaragoza,5/11/18,2359.0
﻿Tirana,Zaragoza,15/11/18,2414.0
﻿Tirana,Zaragoza,21/11/18,1843.0
﻿Tirana,Zaragoza,25/11/18,2398.0
﻿Tirana,Zaragoza,28/11/18,2676.0
﻿Tirana,Malmö,21/10/18,3387.0
﻿Tirana,Malmö,4/11/18,2789.0
﻿Tirana,Malmö,5/11/18,2729.0
﻿Tirana,Malmö,7/11/18,2398.0
﻿Tirana,Malmö,15/11/18,2446.0
﻿Tirana,Malmö,22/11/18,3409.0
﻿Tirana,Malmö,2/12/18,3102.0
﻿Tirana,Malmö,6/12/18,2090.0
﻿Tirana,Bern,18/10/18,4083.0
﻿Tirana,Bern,28/10/18,4163.0
﻿Tirana,Bern,5/11/18,3424.0
﻿Tirana,Bern,12/11/18,2641.0
﻿Tirana,Bern,19/11/18,3792.0
﻿Tirana,Bern,4/12/18,3216.0
﻿Tirana,Bern,7/12/18,2970.0
﻿Tirana,Lugano,16/10/18,5380.0
﻿Tirana,Lugano,30/10/18,4425.0
﻿Tirana,Lugano,5/11/18,5089.0
﻿Tirana,Lugano,9/11/18,5266.0
﻿Tirana,Lugano,14/11/18,4166.0
﻿Tirana,Lugano,18/11/18,5814.0
﻿Tirana,Lugano,20/11/18,5286.0
﻿Tirana,Lugano,23/11/18,5390.0
﻿Tirana,Lugano,29/11/18,5707.0
﻿Tirana,Kiev,10/10/18,5383.0
﻿Tirana,Kiev,19/10/18,6943.0
﻿Tirana,Kiev,24/10/18,5568.0
﻿Tirana,Kiev,27/10/18,6397.0
﻿Tirana,Kiev,29/10/18,6980.0
﻿Tirana,Kiev,1/11/18,5988.0
﻿Tirana,Kiev,2/11/18,4157.0
﻿Tirana,Kiev,3/11/18,6929.0
﻿Tirana,Kiev,6/11/18,6965.0
﻿Tirana,Kiev,7/11/18,5231.0
﻿Tirana,Kiev,11/11/18,6641.0
﻿Tirana,Kiev,14/11/18,6981.0
﻿Tirana,Kiev,16/11/18,6427.0
﻿Tirana,Kiev,17/11/18,6523.0
﻿Tirana,Kiev,18/11/18,5594.0
﻿Tirana,Kiev,20/11/18,4170.0
﻿Tirana,Kiev,21/11/18,4965.0
﻿Tirana,Kiev,25/11/18,6384.0
﻿Tirana,Kiev,27/11/18,6009.0
﻿Tirana,Kiev,29/11/18,5427.0
﻿Tirana,Kiev,3/12/18,5246.0
﻿Tirana,Kiev,4/12/18,5035.0
﻿Tirana,Kiev,5/12/18,5983.0
﻿Tirana,Aberdeen,11/10/18,6305.0
﻿Tirana,Aberdeen,17/10/18,6076.0
﻿Tirana,Aberdeen,18/10/18,5949.0
﻿Tirana,Aberdeen,20/10/18,6164.0
﻿Tirana,Aberdeen,23/10/18,4371.0
﻿Tirana,Aberdeen,24/10/18,7016.0
﻿Tirana,Aberdeen,25/10/18,6174.0
﻿Tirana,Aberdeen,1/11/18,7307.0
﻿Tirana,Aberdeen,2/11/18,4294.0
﻿Tirana,Aberdeen,5/11/18,7389.0
﻿Tirana,Aberdeen,7/11/18,7107.0
﻿Tirana,Aberdeen,11/11/18,5227.0
﻿Tirana,Aberdeen,12/11/18,6386.0
﻿Tirana,Aberdeen,13/11/18,5985.0
﻿Tirana,Aberdeen,21/11/18,7385.0
﻿Tirana,Aberdeen,22/11/18,6618.0
﻿Tirana,Aberdeen,27/11/18,6691.0
﻿Tirana,Aberdeen,29/11/18,7215.0
﻿Tirana,Aberdeen,3/12/18,6361.0
﻿Tirana,Aberdeen,4/12/18,7396.0
﻿Tirana,Aberdeen,8/12/18,5931.0
﻿Tirana,Humberside,11/10/18,3876.0
﻿Tirana,Humberside,18/10/18,4110.0
﻿Tirana,Humberside,20/10/18,4024.0
﻿Tirana,Humberside,21/10/18,4615.0
﻿Tirana,Humberside,7/11/18,4442.0
﻿Tirana,Humberside,8/11/18,4950.0
﻿Tirana,Humberside,10/11/18,4027.0
﻿Tirana,Humberside,12/11/18,5029.0
﻿Tirana,Humberside,13/11/18,4078.0
﻿Tirana,Humberside,17/11/18,3793.0
﻿Tirana,Humberside,18/11/18,5312.0
﻿Tirana,Humberside,19/11/18,4677.0
﻿Tirana,Humberside,21/11/18,5282.0
﻿Tirana,Humberside,2/12/18,3893.0
﻿Tirana,Humberside,4/12/18,4867.0
Yerevan,Graz,10/10/18,5127.0
Yerevan,Graz,18/10/18,4618.0
Yerevan,Graz,20/10/18,5328.0
Yerevan,Graz,23/10/18,4926.0
Yerevan,Graz,30/10/18,5346.0
Yerevan,Graz,2/11/18,3965.0
Yerevan,Graz,9/11/18,3343.0
Yerevan,Graz,12/11/18,4480.0
Yerevan,Graz,17/11/18,4994.0
Yerevan,Graz,20/11/18,5068.0
Yerevan,Graz,22/11/18,4448.0
Yerevan,Graz,23/11/18,4118.0
Yerevan,Graz,27/11/18,4556.0
Yerevan,Graz,29/11/18,3692.0
Yerevan,Graz,30/11/18,4583.0
Yerevan,Graz,7/12/18,3906.0
